"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-html-content-inner-div","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-btn__text"
"7","/10","https://www.imdb.com/title/tt0468569/review/rw1917771/?ref_=tturv_50","TDK, a solid superhero movie, nothing more","After reading quite a few reviews from the states i was very curious about this movie. As a kid i loved to read superhero comic books, spiderman and batman were my favourites. Loving the spiderman movies and also liking the first new Batman movie by Nolan and wanting to see the last performance by Heath Ledger i couldn't wait to see this movie.Man was i disappointed.Don't get me wrong, i liked the movie, i had fun with it and the performance bij Heath Ledger is something i will never forget. I was sceptical about him because people tend to exaggerate performances of popular dead actors but i must honestly admit, he blew me away. He also blew every actor away he shared screen time with, i liked gary oldman best together with him in a scene. I am still wowed by Hedgers performance, and i must admit i really feel frustrated that he is gone, this performance MUST get an Oscar.Caine was very good, Bale was OK although i don't like him as batman, he is a good Bruce Wayne but not a good batman and i really enjoyed Aaron Eckart as Harvey Dent.But i thought the movie also had quite a few flaws.Without giving away too much i really though most of the combat action scenes were not easily watchable because they were to fast to follow, I really didn't like the way they went with two face, and the ending sequence with the bat and the joker to me was a let down. Also i don't like the way Nolan tells the story but i must admit, thats a personal opinion.There were 2 surprising moments that i really loved, one containing a pencil which got me laughing very hard and the other the choice sequence which ended in a way i didn't see coming but loved it.All in all, an OK superhero movie, 7 stars but 9? come on people, that's crazy.It's unbelievable that movies like the matrix 1 , gladiator, as good as it gets, l.a. confidential, eternal sunshine and the spotless mind don't rank as high as this movie, i cant understand it although i respect it.Happy to share my feel about this movie,Realkane","Helpful","•","113","146","apfelkornmetijs","https://www.imdb.com/user/ur5783901/?ref_=tturv_usr_50_t","Jul 25, 2008","https://www.imdb.com/title/tt0468569/review/rw1917771/?ref_=tturv_perm_50",""
"8","/10","https://www.imdb.com/title/tt0468569/review/rw1962211/?ref_=tturv_51","Batman just got really modern","","Helpful","•","130","125","pbertovich05","https://www.imdb.com/user/ur9972684/?ref_=tturv_usr_51_t","Oct 18, 2008","https://www.imdb.com/title/tt0468569/review/rw1962211/?ref_=tturv_perm_51","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1918059/?ref_=tturv_52","A massive let down after the brilliant Batman Begins","Review of one of the most surprising let downs follows. There are no spoilers, the film spoils itself enough...It's fair to say that prior to this film coming out I had concerns over the use of the Joker in this film. Concerns that only got more pronounced when I'd heard they cast Health Ledger in the role. Then I saw Brokeback Mountain and I became convinced that actually the guy had a raw talent and that maybe, just maybe, he could pull it off. Until the trailer came out and I was immediately concerned again. So how was Heath? Neither good nor bad. He was a live wire, and gleefully unpredictable and a shambolic, almost serpentine presence at points. But it wasn't spectacular. Talks of post-humous Oscar nods though are an exceptional exaggeration and unfortunately I believe this to be motivated by grief for Ledger.Aaron Ekhart's not bad, but I'm not really sure anyone knew why he was really there. I did NOT believe in Harvey Dent. Maggie Gyllenhaal was awful. It is a terrifying thing to say that Katie Holmes was better. You actually have your fingers crossed that someone will kill her right from the start. Morgan Freeman has a couple of nice moments but despite being given more screen time he contributes very little. Same with Gary Oldman. Seriously - what happened? Even Christian Bale seems to have lost a sense of what he's doing, Batman's voice getting ever closer to sounding like Rod Stewart's singing voice that at times I couldn't take it seriously, assuming you can make out what he's saying at all! It's difficult to comprehend that the same cast is in this film and Batman Begins, they really don't stack up side by side at all. Everone feels wasted.The Dark Knight is over long, it takes forever to really get any momentum going and then at the point you think it's starting it fails to launch. There are set pieces that don't really hang together and if you think about any of them for too long (which you will, as it does tend to drag) you'll find that they don't all make sense. One of the things that made Batman Begins so strong was a sense of realism - even going to great lengths to try to rationalize the ridiculous (a man dressed as a bat....). Tragically, The Dark Knight seems to have forgotten this entirely. Yes the Joker is larger than life but does that explain the obviously CGI enhanced stupid moments such as the Bat Pod cycling up a wall to flip over? There are too many of these moments - turning every cell phone into a sonar transponder in order to trace the Joker. Um? What? Also EVERYONE felt very written. Everyone's dialogue seemed to be furthering the plot rather than sounding like anything approaching reality. Michael Cain turns into Aunt May giving twee and convenient platitudes and nothing else - there's no sense of connection between him and anyone else. Gyllenhaal - even managing to leave twee and convenient letters to be read at twee and convenient moments. Aaron Ekhart seems to basically behave like a character bio rather than feeling terribly real and the whole descent into Two-Face thing STILL doesn't work.If you loved Batman Begins (and I did) you won't love this I'm afraid. You may not hate it, but I don't think you'll be impressed. I hope to watch this again at some point when the let down has passed me by and I'll hopefully enjoy it a bit more. There are three recent films I've been to see I had low expectations for - Iron Man, The Incredible Hulk and The Dark Knight. The first two surprised me and exceeded my expectations. The latter has left me feeling a bit flat. I'm just very disappointed, Batman Begins set a very high mark. The Dark Knight by comparison is almost worth avoiding.","Helpful","•","92","161","newstarinthesky","https://www.imdb.com/user/ur3710683/?ref_=tturv_usr_52_t","Jul 25, 2008","https://www.imdb.com/title/tt0468569/review/rw1918059/?ref_=tturv_perm_52",""
"8","/10","https://www.imdb.com/title/tt0468569/review/rw6513945/?ref_=tturv_53","Heath Ledger","If someone else acted as Joker, I would give the movie 7-8 stars. The majority of people ended up loving the villain more than the hero, and that rarely happends in movies.Rest in peace Heath Ledger.","Helpful","•","177","62","redbullrex","https://www.imdb.com/user/ur128634296/?ref_=tturv_usr_53_t","Jan 22, 2021","https://www.imdb.com/title/tt0468569/review/rw6513945/?ref_=tturv_perm_53",""
"10","/10","https://www.imdb.com/title/tt0468569/review/rw1906155/?ref_=tturv_54","the best batman movie till date! take a bow director","It's Batman Drama Apocalypso.It can't get any better.A must watch movie for all superhero movie fans! If spider-man wrecked havoc in the Hollywood industry being a superhero movie here comes a batman to challenge all the spider-man movies together at one go.Heath ledger was just outstanding and unparalleled.I don't know about posthumous but no one can do joker any better.The movie with its thrill and action was breathtaking and the dramatization and performances were power packed.You have to be a fierce and a harsh critic to find lapses and faults but i think its going to be hard for anybody to poke negative comments at it.Beautifully crafted and wonderful direction.The director should be applauded.What else can I say.I give 8 now to be safe but i'd love to give it a 9+.","Helpful","•","108","131","pushpargha","https://www.imdb.com/user/ur18346407/?ref_=tturv_usr_54_t","Jul 6, 2008","https://www.imdb.com/title/tt0468569/review/rw1906155/?ref_=tturv_perm_54",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1922418/?ref_=tturv_55","Packaged Hipness and Faux Aggression","","Helpful","•","86","149","lindamcevoysolicitors","https://www.imdb.com/user/ur17265342/?ref_=tturv_usr_55_t","Aug 1, 2008","https://www.imdb.com/title/tt0468569/review/rw1922418/?ref_=tturv_perm_55","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1968533/?ref_=tturv_56","Just what Iexpected - It's a self-parody","","Helpful","•","85","145","fabyss","https://www.imdb.com/user/ur16779940/?ref_=tturv_usr_56_t","Oct 31, 2008","https://www.imdb.com/title/tt0468569/review/rw1968533/?ref_=tturv_perm_56","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1954449/?ref_=tturv_57","The Dark Mess","Is this what now passes for entertainment? Can this really be compared for depth and breadth with other generally highly-rated movies such as the Godfather, Casablanca or even Star Wars? Many of the IMDb top movies deal with the good old battle between good and evil and the world-weariness of the hero or anti-hero, but this film lands far short of the mark in both character and plot development, not to mention script, acting, screenplay or any of the other attributes of a movie that might be worthy of commendation.The purity of the comic book origins of this piece are thoroughly distorted and turned into an incoherent muddle - almost any James Bond movie has a great deal more tension, humour, conviction and morality than this mess of a movie. On the other hand, if there's a serious message in The Dark Knight, I missed it, as I suspect will thousands of others. As a Batman flick, it simply doesn't deliver anything like the expectations; at yet another level as a post-9/11, human-condition, search-for-identity movie it also fails - however you want to see it, it fails on a grandiose scale.For some of who do not live in the in the US, The Dark Knight has the potential to appear as little more than an appalling piece of hyped-up propaganda for a moribund social policy that permits and legitimises evil, mayhem and general wrongdoing and unpleasantness on a colossal scale in the pursuit of defeating the threats against society.I've had more fun at the cinema studying the architecture.","Helpful","•","83","143","i_never_writ","https://www.imdb.com/user/ur8065594/?ref_=tturv_usr_57_t","Oct 1, 2008","https://www.imdb.com/title/tt0468569/review/rw1954449/?ref_=tturv_perm_57",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1938033/?ref_=tturv_58","The 'Dull' Knight","It's hard to find what is wrong with a movie that seems so well crafted and put together. Well let's start by saying that the Dark Knight is very boring and messy.The plot is incoherent, with too many undeveloped subplots. The movie tries to be realistic but logic has no place anywhere. It tries to be dramatic but the drama is manufactured, out of place, and doesn't build up from anything. Lots of poor philosophical monologues going nowhere. The characters have nothing, nothing interesting about them. They're like puppets used to create some sort of politicised view of the world where everyone is miserable with no sense of humor, taking no pleasure from their actions whatever they are. And creating this dull vision of the world hidden behind a comic superhero, is what this movie is all about. All the rest comes as a consequence of this. Anything that happens has little or no effect. Batman is just as hollow as every one else. You could swap him with some other character and nothing would change. Action is just average. Random things happening out of nowhere, and no explanations is given on how they managed to do that. Some great effects here and there don't add much to the movie. I like violent movies but the violence in the DK is pretty much senseless as well as censored. Definitely not for young kids.The movie is not dark, is hollow. If you want a good dark movie then go to see the awesome 'The Crow'. You want to see a good batman movie then watch the Tim Burton's version. Flat with no substance, humor or soul, the Dark Knight doesn't leave you with any emotions whatsoever, no hope and not even hopelessness. Only a lame sense of depression.","Helpful","•","82","144","e-1529","https://www.imdb.com/user/ur2620154/?ref_=tturv_usr_58_t","Aug 30, 2008","https://www.imdb.com/title/tt0468569/review/rw1938033/?ref_=tturv_perm_58",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1934745/?ref_=tturv_59","WORST film in quite a few years","This is the 3rd-best film on IMDb?? Just came out of the cinema and couldn't believe my eyes! What a waste of time, money & human creativity... This is so far the worst film I've seen this year & easily the worst film Christopher Nolan has directed. Why do great actors like Christian Bale, Heath Ledger and Michael Caine accept such roles  are they in it just for the money?! That's totally okay, but then they should refrain from jazzing up this piece of crap and just say what it is  a shallow, pathetic off-the-rack exploitation movie for brain-damaged teens. I had a hard time piecing that pseudo-heroic dialogue together  at times it seemed to come straight out of fortune cookies; at times I didn't even know what the h**l the people on-screen were talking about... never mind the totally unimaginative camera, storytelling, action scenes... everything! Everything was just... so... SEEN BEFORE.Laughable.Enough said. Voted 1 out of 10 just for the OK & above-average acting of Heath Ledger.","Helpful","•","50","171","jaq-4","https://www.imdb.com/user/ur0235486/?ref_=tturv_usr_59_t","Aug 23, 2008","https://www.imdb.com/title/tt0468569/review/rw1934745/?ref_=tturv_perm_59",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1975249/?ref_=tturv_60","Knight Not SO Shining","Before walking into this movie , i really had great expectations, what with the rave reviews the movie was being lavished with and the seemingly awesome trailer. And then came the moment of truth,the movie was very ordinary. I saw nothing special in this movie for me to even remotely praise it. It was long, many gaps in the plot in addition to scenes and story lines which seemed senseless and had no follow -up. Plus, there really was nothing artistic about it and it didn't actually have the enjoyable cinematic experience moviegoers would want to relish in. This was further aggravated with the poor lines in the film. In short the movie didn't get me all excited or sucked me into it. Throughout the entire film I was hardly able to connect to the film. That said however I wouldn't recommend folks to not watch it but just an advice to keep your hopes to a minimal point.","Helpful","•","76","131","HypercriticalHangdog","https://www.imdb.com/user/ur5921524/?ref_=tturv_usr_60_t","Nov 14, 2008","https://www.imdb.com/title/tt0468569/review/rw1975249/?ref_=tturv_perm_60",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1913122/?ref_=tturv_61","Not so great as they say","","Helpful","•","47","160","mikexryan","https://www.imdb.com/user/ur4474486/?ref_=tturv_usr_61_t","Jul 18, 2008","https://www.imdb.com/title/tt0468569/review/rw1913122/?ref_=tturv_perm_61","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1913598/?ref_=tturv_62","Huge disservice to Heath Ledger","","Helpful","•","58","144","schuey9999","https://www.imdb.com/user/ur19624757/?ref_=tturv_usr_62_t","Jul 19, 2008","https://www.imdb.com/title/tt0468569/review/rw1913598/?ref_=tturv_perm_62","Spoiler"
"","","https://www.imdb.com/title/tt0468569/review/rw1940987/?ref_=tturv_63","Why so much hype?","Okay, so they built a good villain in the Joker, but the plot was just a bit too unbelievable to hold together. I'm not going to add any spoilers here, but if you want a big-budget, action- adventure escape that totally relies on the rendering farms that had to handle all the special effects... and don't mind plot-holes the Hindenburg could fly through, this film is for you. IMHO, this film doesn't deserve all the hype. Look at reviews from people who ""hated it"" and see why. Once the hype has died down and people get over their brainwash to overrate this over-produced Hollywood crap, we should see ratings more in line with the film's true value. I didn't walk out, but that was because I had such high expectations. I'd hope to see this rated a '4', maybe even as high as a '6' by the average public. I'm rating this a '1' to try to offset the obvious shills and excessive hype. This is, by no means, ""the best film of the summer""... but in its favor, it does give better balance to the darkness of Batman. If it weren't for the growing trend in bucking the old ""feel-good Hollywood ending"" routine... if it weren't becoming cliché to kill off ""good guys"" and create characters with seeming hearts of gold, who turn half-evil, I'd say this film had something unique; but that whole scenario is now a formula for making a film armchair critics will say has ""depth""... pffff... Save your time and money and rent an old classic favorite that you somehow never managed to see. Or go have a picnic with your loved ones. The alternative is two-and-a-half hours you won't get back; don't waste it to further enrich Warner Bros.","Helpful","•","80","119","lowellmontgomery","https://www.imdb.com/user/ur19534984/?ref_=tturv_usr_63_t","Sep 4, 2008","https://www.imdb.com/title/tt0468569/review/rw1940987/?ref_=tturv_perm_63",""
"","","https://www.imdb.com/title/tt0468569/review/rw1921758/?ref_=tturv_64","Way Overrated.","The buzz from the entire media, and the general public made it sound like this was the second coming of Star Wars. Well it wasn't. A matter of fact, this way over hyped pile of garbage is one of the worse movies i have seen in years. Where to begin. Lets start with the so called great acting. You must be kidding me. Ledger does not deserve an Oscar nomination for this. If anything, Jack Nicholson does a far better job playing the Joker. Christian Bale basically mumbles through most of his Bat man parts, and isn't much better when he isn't. Plot is stupid as heck. They make the Joker sound like some super human beast from another world. A dozen officers with machine guns would of killed him off in 2 seconds. But i guess that would of ruined the story line. Any way you analyze this movie. Its just plain old bad.","Helpful","•","81","118","pk-2","https://www.imdb.com/user/ur0035641/?ref_=tturv_usr_64_t","Jul 31, 2008","https://www.imdb.com/title/tt0468569/review/rw1921758/?ref_=tturv_perm_64",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw2069984/?ref_=tturv_65","A Testament to the Stupidity of Our Times","Although suffering from a muddled plot, ill-defined characters, a typically uncharismatic performance by Christian Bale, and a lack of energy, The Dark Knight proved to be on of 2008's greatest commercial and critical successes.The fact that this film is in the Top Ten list tells me two things: 1) Most of the people who rated this highly are either 10-year-olds or adults with the attention span of 10-year-olds. I do not mean to offend all 10-year-olds, because there are some rare exceptions. But, you can catch my drift.2) People who rated this highly have not seen many of the other, better films on this list. They have nothing to compare The Dark Knight to.Anyway, I just hope this film's current standing sinks down far below the 250 mark.","Helpful","•","74","124","barrygermansky-1","https://www.imdb.com/user/ur20114064/?ref_=tturv_usr_65_t","May 22, 2009","https://www.imdb.com/title/tt0468569/review/rw2069984/?ref_=tturv_perm_65",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1923912/?ref_=tturv_66","Hyped and a little overrated, this is a good film but with many flaws","I think the hype around this movie makes people completely overrate it. OK Heath does a great job at the joker but the movie itself has many flaws: 1. The balance between good and badguy is all out of sync. Batman fades into the background, he also has way less dialog than the joker. This makes the movie unbalanced. I think they re-cut the movie after Heaths death, to put him in the foreground.2. The movie is tooooo long, this story can be shorter with less redundant scenes, its like they couldn't choose what to put in, so they just put all of it in! This gave me and some of my friends several *yawn* moments near the end.3. Gotham city looks like a normal city. In ""batman begins"" it had a real comic feel but in this movie it doesn't, which is a shame really.4. The point of the movie, (i wont tell u what it is) but yes, this action movie tries to make a philosophical point. Of course this can be great, but in this movie it gets chewed over and over and over and then it gets forced down your throat.5. Lack of humor. An occasional sharp or funny dialog would have been great, however the dialogs arnt very good and they're never funny.6. The plot devices are really quite lame. I wont go into details but most of the plot devices are silly and inspirationless, even the comic manages to feel more realistic than that. Somehow the movie doesn't manage to convince the audience of its own logic, probably cause there is none.All in all its a fun movie, with great performance by Heath as the joker, however it is not the masterpiece people try to turn it into. It doesn't deserve a place in the top 250, and it is not the best movie of 2008. Of course, if you settle for mediocrity this is the movie for you!","Helpful","•","73","125","wouterdirks","https://www.imdb.com/user/ur19577139/?ref_=tturv_usr_66_t","Aug 4, 2008","https://www.imdb.com/title/tt0468569/review/rw1923912/?ref_=tturv_perm_66",""
"3","/10","https://www.imdb.com/title/tt0468569/review/rw2235240/?ref_=tturv_67","Action Aplenty.","","Helpful","•","33","164","rmax304823","https://www.imdb.com/user/ur0819382/?ref_=tturv_usr_67_t","Apr 12, 2010","https://www.imdb.com/title/tt0468569/review/rw2235240/?ref_=tturv_perm_67","Spoiler"
"5","/10","https://www.imdb.com/title/tt0468569/review/rw2651501/?ref_=tturv_68","The film that the word 'overrated' was invented for.","8.9 out of 10—really? The Dark Knight is undeniably visually impressive, full of flashy special effects, stunning production design and spectacular action set-pieces, but the fans who have rated this film so highly clearly have as little grip on reality as its antagonist The Joker (Heath Ledger).152 minutes of relentlessly dark, dreary, depressing drama—the enjoyment factor turned down to the lowest possible setting—this overly complex and frequently logic-free sequel to Batman Begins sees director Christopher Nolan once again presenting the antics of a man dressed as a bat in a completely humourless fashion. And if Nolan is going to take matters so seriously, then so am I...Could a man with half his face burned off really get out of bed the next day to conduct a vendetta? Why does Batman talk to Fox in his 'gruff' voice when the man already knows his real identity? How do you get hundreds of barrels of explosives onto two ferries without being noticed? Likewise, how did The Joker wire up a hospital to blow-up without being spotted? Who built Batman's underground silo? Does anyone really know what the hell was going on during that scene with that cell phone sonar equipment and the building full of baddies? Where exactly do you hire a butler who can arrange for a skyhook in Hong Kong? These are just a few of the many questions that arise from Nolan's so-called masterpiece.Rabid Batman/Nolan fans might be all too happy to overlook these somewhat awkward posers, but I can't—not when such a blatantly flawed film currently sits at No.8 in the IMDb top 250.5.5 out of 10, but not good enough to be rounded up to a 6.","Helpful","•","73","123","BA_Harrison","https://www.imdb.com/user/ur0945066/?ref_=tturv_usr_68_t","Jul 29, 2012","https://www.imdb.com/title/tt0468569/review/rw2651501/?ref_=tturv_perm_68",""
"3","/10","https://www.imdb.com/title/tt0468569/review/rw1934933/?ref_=tturv_69","Hmm, the most overrated junk movie, I have seen in my whole life","","Helpful","•","80","111","caramb","https://www.imdb.com/user/ur17024166/?ref_=tturv_usr_69_t","Aug 24, 2008","https://www.imdb.com/title/tt0468569/review/rw1934933/?ref_=tturv_perm_69","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1913124/?ref_=tturv_70","Not worth the wait.","","Helpful","•","46","145","pauld2b","https://www.imdb.com/user/ur1909053/?ref_=tturv_usr_70_t","Jul 18, 2008","https://www.imdb.com/title/tt0468569/review/rw1913124/?ref_=tturv_perm_70","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1913476/?ref_=tturv_71","a let down after batman begins","","Helpful","•","29","159","grumpy-3","https://www.imdb.com/user/ur0077225/?ref_=tturv_usr_71_t","Jul 19, 2008","https://www.imdb.com/title/tt0468569/review/rw1913476/?ref_=tturv_perm_71","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1914674/?ref_=tturv_72","A Total and Complete Disappointment","","Helpful","•","64","123","yarborough","https://www.imdb.com/user/ur1380543/?ref_=tturv_usr_72_t","Jul 20, 2008","https://www.imdb.com/title/tt0468569/review/rw1914674/?ref_=tturv_perm_72","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1913358/?ref_=tturv_73","Didn't live up to the hype","It was a good movie, but it wasn't as spectacular or amazing as everyone has been saying it would be.You should see this in the cinemas, but only because the quality of the film just wouldn't be there if you got it out on DVD.Not a good film for the children, good for teenagers/adults and anyone familiar with the batman franchise.If you have not seen the first movie then there are several places in The Dark Knight where you will get a bit confused as they add in references and it is assumed you have seen the first film.End result? See it in the movies, before you go watch Batman Returns, try not to read reviews done by professional film critics as that could ruin the movie for you.","Helpful","•","32","150","ryanhutchins","https://www.imdb.com/user/ur19625302/?ref_=tturv_usr_73_t","Jul 18, 2008","https://www.imdb.com/title/tt0468569/review/rw1913358/?ref_=tturv_perm_73",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1913402/?ref_=tturv_74","Before we get out the balloons and champagne","","Helpful","•","56","124","ashkon7527","https://www.imdb.com/user/ur12017575/?ref_=tturv_usr_74_t","Jul 18, 2008","https://www.imdb.com/title/tt0468569/review/rw1913402/?ref_=tturv_perm_74","Spoiler"
"4","/10","https://www.imdb.com/title/tt0468569/review/rw1935533/?ref_=tturv_75","Not impressed","","Helpful","•","75","103","jmaycock","https://www.imdb.com/user/ur1530345/?ref_=tturv_usr_75_t","Aug 25, 2008","https://www.imdb.com/title/tt0468569/review/rw1935533/?ref_=tturv_perm_75","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1917915/?ref_=tturv_76","Sick Product of a Sick System","""Batman: The Dark Knight"" is a tacky, trashy, mindless, ultra violent piece of garbage. It will bore anyone with a mature mind. ""The Dark Knight"" consists of one sadistic, pointlessly violent scene after another. There is no point to these scenes except to extract money from the pockets of teenage boys who have had no experience of real life. ""The Dark Knight"" is a drug. It pushes violence and sadism. That's it. That's what you get for your ten bucks.""The Dark Knight"" is a sick product of a sick system. What's the difference between a blockbuster death-fest like this, and an act of actual terrorism? How many deaths do films like this contribute to? How much suffering? Pointless, ugly, violent, sadistic movies peddle violence as the drug of choice to mindless consumer hoards who lack discrimination, life experience, wisdom or balance.Teenage boys who spend all their time playing video games and having no experience of three-dimensional reality see a movie like this and conclude that the world is like this: cool criminals torture passive victims and meet no resistance. Hey, Thanks, Hollywood, for flushing your refuse into young male minds. Ka-ching. How much more violent and sadistic will such films have to be in the future to make that cash register sing? Let's up the ante.The Plot? Heath Ledger puts on a ridiculous series of ticks, costumes and make-up and tries really hard to get taken seriously as a master criminal / master actor. There is no real performance there because there is no real life there. In one scene, Ledger, a slight young man, murders a very large, muscular, professional criminal, and a black man  white supremacists will like that part  with a pencil. No. In real life that would not happen. Nor, in real life, would a man who shoots his every accomplice be able to do pull off any of the stunts ledger does in this film.The movie is utterly implausible. This won't matter to its fans, who talk only to other fans who worship films like this as they do. In their solipsistic, computer-generated echo chamber, ""The Dark Knight"" is the greatest film ever made. These fans have little contact with anyone not exactly like themselves, and can't see any flaws in their judgment. Though saturated in violence, these fans can't even see why a skinny guy like Ledger murdering a muscular, hardened criminal with a pencil is a silly, nasty, scene that exists only to up the sadism ante, not to have any relationship with reality. Though saturated in violence, these fans would panic at the merest contact with the real world, with the real violence occurring in places like Iraq, or federal prisons.Christian Bale is an interesting actor and was fun to watch in the previous batman. He's hardly on screen here. There is nothing interesting about the sets or costumes, and as for the special effects, how many chase scenes and big explosions have been on screen recently? Nothing new. Nothing interesting. The intelligent viewer will move along, or simply select a better film.","Helpful","•","62","115","Danusha_Goska","https://www.imdb.com/user/ur2366009/?ref_=tturv_usr_76_t","Jul 25, 2008","https://www.imdb.com/title/tt0468569/review/rw1917915/?ref_=tturv_perm_76",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1944557/?ref_=tturv_77","Terribly violent and poor movie!!!!","I was expecting to see at least a semi-good movie but this film is not even up to par. This film gets a 1 rating from me because it tries to depict Batman and fails miserably at it. Even for an action movie if Batman hadn't been in it, it's not good. The plot is horrid and morbid, the amount of gore unhealthy and the fight sequences are badly done. Notable problems:A. What is this rock theme music that's constant in the movie? It comes whenever a suspense scene starts and sounds like an annoying electric guitar. What is this doing in a Batman film? Also, the plot seems to be totally disconnected in between scenes. The entire movie is like one big mishmash of 10 different stories that occur in succession. It is also unrealistic many times. In the beginning The Joker simply takes his schoolbus into the convoy to escape. And the way he avoids police in broad daylight and blows up the hospital is unbelievable.B. The Joker in this film is someone with a predilection for violence and violence alone. Traditionally, The Joker has been a nefarious, insane character. He does things that are out of kilter with normalcy. He then laughs at what he does and takes unexpected delight in it. This Joker is not like so. He's simply a disturbed psychopath who likes to blow up things and harm others. There's no depth to the character.C. Harvey Dent has been traditionally Black the last 2 decades. That and the way he's made into Two-Face in this movie is totally wrong. Two-Face traditionally goes on to become a crime boss but in this movie, he simply dies soon after coming into being. He also isn't a good Two-Face, overusing his coin flip to make decisions. For example, in the limousine scene he flips the coin again and kills the driver in order to eliminate a crime boss. The real Two-Face wouldn't have cheated like this once the coin makes a decision for him.D. Batman himself doesn't appear much in the movie. We are shown glimpses of him and the fight scenes are very darkly lit so it's hard to see who and how he's fighting. His over-reliance on technology is also not good because Batman usually uses wits as well as brawn. The voice of Batman is guttural sounding and Bruce Wayne himself doesn't seem to have any emotions. Micheal Keaton's portrayal of Batman in Batman (made in 1989) is by far the best in all movies.The Dark Knight is not just not a good Batman film. It's a poor film in any genre. I recommend watching Batman (1989) if one wants to see an excellent Batman film. Here's a small sample from this great movie that's better than the entire The Dark Knight:http://www.youtube.com/watch?v=SC249jPbBDY","Helpful","•","66","110","Abusimble1","https://www.imdb.com/user/ur3429462/?ref_=tturv_usr_77_t","Sep 11, 2008","https://www.imdb.com/title/tt0468569/review/rw1944557/?ref_=tturv_perm_77",""
"1","/10","https://www.imdb.com/title/tt0468569/review/rw1920251/?ref_=tturv_78","all you need to know is......","","Helpful","•","66","110","hughman55","https://www.imdb.com/user/ur2670273/?ref_=tturv_usr_78_t","Jul 29, 2008","https://www.imdb.com/title/tt0468569/review/rw1920251/?ref_=tturv_perm_78","Spoiler"
"7","/10","https://www.imdb.com/title/tt0468569/review/rw1917303/?ref_=tturv_79","Highly overrated, but Heath saves it.","","Helpful","•","79","95","gamer-9","https://www.imdb.com/user/ur6324870/?ref_=tturv_usr_79_t","Jul 24, 2008","https://www.imdb.com/title/tt0468569/review/rw1917303/?ref_=tturv_perm_79","Spoiler"
"1","/10","https://www.imdb.com/title/tt0468569/review/rw2056443/?ref_=tturv_80","When they said 'Dark' did they mean a coal mine at night","I just rented this from Netflix and forced myself to watch it till the end. What a dreadful, boring yet expensive movie. It was so dimly lit, they could have had any of the thousands of out-of-work actors in Southern California in it with no perceptible difference. I guess a couple more explosions would have helped (not really). I only watched it cause of Heath Ledger's excellent performance in Brokeback Mountain. Boy, was I disappointed. I didn't care about anyone while watching except for myself who was waiting for it to end. At times the dialog was difficult to understand with the volume way up but the loud soundtrack made every sound effect rattle the furniture.I just don't get what passes for great entertainment nowadays. I had to watch some old Rocky and Bullwinkle cartoons afterward as an intelligent antidote to this cartoonish movie that tries for so much significance, an odd combination. It's like looking for significance and the meaning of life in an infomercial. Don't bother.","Helpful","•","65","108","billpappas-1","https://www.imdb.com/user/ur19266055/?ref_=tturv_usr_80_t","Apr 23, 2009","https://www.imdb.com/title/tt0468569/review/rw2056443/?ref_=tturv_perm_80",""
